time,id,uptime,solar_v,solar_ma,bat_v,bat_ma,load_v,load_ma,bat_temp,solar_temp,lux,wp,solar_p,bat_p,bat_solar,solar_p_norm,solar_panel
2020-12-27 15:50:00,7606.5,83268.6,19.71434,7.400000000000001,10.759319999999999,1.1999999999999997,10.753575999999999,55.760000000000005,22.4125,21.4125,4580.352,36.18477899999999,145.88611600000002,12.911183999999995,0.08850180095273764,0.9693429634551496,0.02678869376140586
2020-12-27 15:55:00,7616.0,83572.0,19.483386666666668,7.200000000000001,10.76012,1.2,10.756226666666667,51.15555444444445,22.381944444444443,21.444444444444443,4029.44,31.832574444444447,140.28038400000003,12.912144,0.09204525701897136,0.9320955747508308,0.02928118730634129
2020-12-27 16:00:00,7625.0,83859.33333333333,19.45849777777778,7.200000000000001,10.755675555555555,1.2,10.745337777777777,66.71111111111112,22.40277777777778,21.381944444444443,3973.1199999999994,31.38764888888888,140.10118400000005,12.906810666666667,0.09212492213246865,0.9309048770764122,0.02965831816112705
2020-12-27 16:05:00,7634.5,84163.0,19.01192,7.200000000000001,10.718519999999998,1.1999999999999997,10.71144,170.4,22.4375,21.2375,3049.3439999999996,24.089816999999996,136.885824,12.862223999999994,0.09396315574650003,0.9095403588039868,0.03775621702746795
2020-12-27 16:10:00,7644.0,84467.0,19.346497777777778,7.200000000000001,10.737008888888889,1.2,10.727284444444445,99.5999988888889,22.40972222222222,21.20138888888889,3601.92,28.455165555555556,139.29478400000002,12.884410666666666,0.09249743814288598,0.9255467375415284,0.03252649279915455
2020-12-27 16:15:00,7653.5,84771.0,19.582320000000003,7.200000000000001,10.751320000000002,1.1999999999999997,10.741092,50.8,22.38125,21.29375,4140.2880000000005,32.708275,140.99270400000003,12.901584,0.09150533065881195,0.9368285980066448,0.028641944523416313
2020-12-27 16:20:00,7663.0,85075.11111111111,19.201608888888885,7.200000000000001,10.750342222222223,1.2,10.740337777777777,52.22222222222222,22.40972222222222,21.27777777777778,3321.6,26.24064,138.25158399999998,12.900410666666668,0.09331112377465903,0.9186151760797342,0.03500734647019792
2020-12-27 16:25:00,7672.0,85364.77777777778,18.270017777777777,6.844444444444443,10.745008888888888,1.2,10.739026666666668,56.933333333333344,22.430555555555557,21.069444444444443,2136.32,16.876926666666666,125.04812167901233,12.894010666666665,0.10311238980273907,0.8308845294286533,0.04923198078887902
2020-12-27 16:30:00,7679.5,85625.33333333333,17.710000000000004,6.666666666666667,10.74412,1.2,10.741053333333333,50.46666666666667,22.4375,20.791666666666668,1743.36,13.772543333333333,118.0666666666667,12.892944,0.10920054206662899,0.784496124031008,0.056960875347715344
2020-12-27 16:35:00,7686.0,86007.14285714286,16.655474285714284,6.171428571428572,10.737262857142857,1.2,10.7322,64.8,22.5625,20.580357142857142,1190.6742857142856,9.406325999999998,102.78806987755101,12.884715428571429,0.12535224607214324,0.6829772084887111,0.07260828600759864
2020-12-27 16:40:00,7693.5,86282.25,15.921600000000002,6.0,10.73812,1.2,10.73117,61.75,22.59375,20.4296875,948.2399999999999,7.491095875,95.52960000000002,12.885744,0.13488744849763842,0.6347481727574752,0.08473368694636753
2020-12-27 16:45:00,7702.0,86567.88888888889,15.026337777777776,5.600000000000001,10.733453333333335,1.2,10.726395555555557,72.80000000000001,22.625,20.27777777777778,740.8000000000001,5.85232,84.14749155555558,12.880144000000001,0.1530662858974984,0.5591195452196385,0.09553810202101705
2020-12-27 16:50:00,7711.5,86872.4,14.088519999999999,5.200000000000001,10.732920000000002,1.1999999999999997,10.725256000000002,68.519997,22.65,20.1,578.88,4.573152,73.260304,12.879503999999999,0.17580467588559281,0.48677942857142864,0.10644287103761882
2020-12-27 16:55:00,7720.5,87161.0,14.695555,5.550000000000001,10.730120000000003,1.2,10.72426,73.0499975,22.6640625,20.015625,673.2,5.318280000000001,81.56033025,12.876144000000004,0.15787263195884377,0.541929104651163,0.10189931794699844
2020-12-27 17:00:00,7729.0,87464.77777777778,12.091137777777778,4.711111111111111,10.734342222222223,1.2,10.726635555555553,57.37777777777777,22.680555555555557,19.90277777777778,426.71999999999997,3.371088,56.9626935308642,12.881210666666666,0.22613415672991685,0.3784896580123867,0.11227522331436816
2020-12-27 17:05:00,7738.5,87770.2,10.938776,3.7600000000000007,10.732120000000002,1.1999999999999997,10.723832000000002,62.239999,22.5875,19.76875,305.856,2.4162624,41.12979776000001,12.878544,0.3131195556843895,0.27328769275747516,0.11310348278294409
2020-12-27 17:10:00,7748.0,88086.11111111111,10.958488888888889,2.666666666666666,10.735231111111112,1.2,10.724284444444443,51.68888888888889,22.47222222222222,19.63888888888889,216.0,1.7063999999999997,29.222637037037032,12.882277333333334,0.44083213013959766,0.19417034576104342,0.1137894665735135
2020-12-27 17:15:00,7756.5,88372.0,10.474215,2.15,10.730120000000001,1.2,10.725115,51.05,22.34375,19.5859375,160.2,1.2655800000000001,22.519562249999996,12.876144000000002,0.5717759456003637,0.14963164285714284,0.11823167469234883
2020-12-27 17:20:00,7762.0,88568.0,8.626826666666666,1.6000000000000003,10.728119999999999,1.2,10.725226666666666,52.26666666666667,22.3125,19.5625,102.71999999999998,0.8114880000000001,13.80292266666667,12.873743999999999,0.9326824695677975,0.09171377187153934,0.11301925829037439
2020-12-27 17:25:00,7764.0,88902.0,6.13612,1.2,10.72812,1.2,10.71792,59.2,22.1875,19.5,53.64,0.423756,7.363344,12.873744,1.7483556384164587,0.048925873754152825,0.11545765429670099
2020-12-27 17:30:00,7765.0,89204.0,4.05608,0.8,10.72812,1.2,10.71712,51.2,22.1875,19.5,25.74,0.203346,3.2448639999999997,12.873744,3.9674217471055804,0.021560558139534884,0.10602892675309514
2020-12-27 17:35:00,7766.0,89506.0,2.82404,0.4,10.72816,1.6,10.71724,52.4,22.0625,19.4375,12.33,0.097407,1.1296160000000002,17.165056000000003,15.195478817580488,0.007505754152823922,0.07705559305618613
2020-12-27 17:40:00,7767.0,89808.0,1.36004,0.4,10.68816,1.6,10.67968,156.8,22.0625,19.375,4.725,0.037328,0.5440159999999999,17.101056,31.434840151760245,0.003614724252491694,0.09683680487815297
2020-12-27 17:45:00,7768.0,90110.0,0.872,0.0,10.70416,1.6,10.70428,82.8,22.0625,19.375,2.34,0.018486,0.0,17.126656,inf,0.0,0.0
2020-12-27 17:50:00,7769.0,90413.0,0.688,0.0,10.70416,1.6,10.6962,82.0,22.0625,19.375,1.575,0.012442,0.0,17.126656,inf,0.0,0.0
2020-12-27 17:55:00,7770.0,90715.0,0.624,0.0,10.66416,1.6,10.66,200.0,22.0625,19.375,1.44,0.011376,0.0,17.062656,inf,0.0,0.0
2020-12-27 18:00:00,7771.0,91016.0,0.6,0.0,10.66416,1.6,10.6576,176.0,22.125,19.375,1.395,0.01102,0.0,17.062656,inf,0.0,0.0
2020-12-27 18:05:00,7772.0,91318.0,0.608,0.0,10.65616,1.6,10.64916,171.2,22.125,19.375,1.44,0.011376,0.0,17.049856000000002,inf,0.0,0.0
